const,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Region_Asia,Region_Central America and Caribbean,Region_European Union,Region_Middle East,Region_North America,Region_Oceania,Region_Rest of Europe,Region_South America
1.0,0.0,-0.39948783610755445,-0.32200357781753136,-0.7137660547742148,-0.23053435114503817,0.5714285714285714,0.2413793103448276,0.3437499999999994,0.125,0.125,-0.18906019293137094,0.9153626848195487,-0.02522400017653178,-0.39285714285714285,-0.39285714285714285,0.8867924528301886,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.25,0.25864276568501926,0.23792486583184255,0.0972017091593642,0.2717557251908396,-0.11428571428571428,0.0,-0.0625000000000009,-0.4375,-0.375,1.9329021239860695,0.0438841061557937,0.0785840365906554,0.03571428571428575,0.017857142857142873,-0.15094339622641503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,1.1933418693982074,1.6779964221824692,0.7982800731471393,0.20610687022900762,0.11428571428571428,-1.896551724137931,-1.156250000000001,-0.1875,-0.125,0.3135202117079042,-0.8899936702721657,0.3372497005168234,0.9821428571428573,0.9107142857142859,-1.2075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.010243277848911707,0.010733452593917673,0.2853205032724191,-0.28549618320610687,0.5714285714285714,0.3793103448275862,0.4062499999999992,0.375,0.375,-0.256148316997753,0.03272149027937173,-0.7597694603738971,0.14285714285714282,0.08928571428571429,0.2830188679245284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.75,0.1536491677336748,0.10733452593917713,-0.15378127282483273,-0.16793893129770993,-1.1428571428571428,0.4482758620689655,0.03124999999999934,0.25,0.0625,-0.18906019293137094,-0.4978158952067679,-0.37133171091101436,-0.21428571428571425,-0.21428571428571425,0.5471698113207546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.875,-0.10499359795134443,-0.0840787119856888,0.09016694991143726,1.348091603053435,0.05714285714285714,0.0,0.4062499999999992,-1.4375,-1.4375,0.6670132633150659,0.36267180713096453,-0.9869115303846352,0.21428571428571433,0.21428571428571433,-0.15094339622641503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,2.6734955185659413,3.0840787119856894,2.200311180421834,-0.04885496183206111,-0.9714285714285714,-0.7931034482758621,-1.000000000000001,-1.625,-1.75,6.038458548647909,-1.0018780678865387,-0.12717688492197612,1.0714285714285716,1.0714285714285716,-0.962264150943396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,0.7605633802816901,0.7423971377459749,-0.08391103900881686,-0.6060458015267175,-2.5142857142857142,-0.6896551724137931,-1.5625000000000004,0.0625,0.0,-0.3425250441831513,-0.7788701033231489,1.3731574275762966,2.964285714285714,-0.14285714285714282,-0.6226415094339621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.38412291933418696,-0.3166368515205725,-0.7121545206403787,0.6152671755725189,-1.9428571428571428,0.10344827586206896,0.4062499999999992,-0.125,-0.125,-0.1432035029367609,1.0683449445438742,0.7138303856710183,-0.48214285714285715,-0.5,0.9999999999999998,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.375,-0.42509603072983354,-0.3452593917710197,-0.7194728237559515,0.7587786259541982,0.45714285714285713,0.3103448275862069,0.18749999999999936,0.25,0.25,-0.16624648870371436,0.8265522301525369,0.8416612481385614,-0.48214285714285715,-0.5,0.30188679245283023,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,-0.4379001280409731,-0.3559928443649375,-0.763095509418861,0.47022900763358766,-0.05714285714285714,0.2413793103448276,0.06249999999999979,0.125,0.125,-0.29976854983083356,1.1204280894216394,-0.9308114249243723,-0.4285714285714286,-0.4285714285714286,0.4150943396226415,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.375,0.2279129321382843,0.2093023255813953,0.08915121681594594,-0.29618320610687027,0.2857142857142857,0.0,0.12499999999999958,0.0625,0.0625,-0.18906019293137094,-0.07215653158581155,0.28177541567681713,-0.35714285714285715,-0.35714285714285715,-0.5471698113207546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,-0.03585147247119075,-0.0035778175313059546,-0.24365750054286092,-0.2610687022900764,-0.05714285714285714,-0.6206896551724138,-1.4375000000000007,0.0625,0.0,0.02471379075558174,-0.33816936321452573,1.1498146533653126,2.0,2.160714285714286,-0.05660377358490562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.125,0.11267605633802823,0.10375670840787117,0.18144654031616927,-0.4519083969465648,0.5714285714285714,-0.6206896551724138,-0.0625000000000009,0.375,0.375,0.02471379075558174,-0.3723114236044535,-0.8669649476642088,-0.35714285714285715,-0.35714285714285715,-0.5471698113207546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.25,-0.048655569782330314,-0.05545617173524154,-0.5791975708545619,0.15419847328244277,0.5142857142857142,0.4827586206896552,0.0,0.25,0.3125,-0.29976854983083356,-0.2086168210706733,-0.37621856912325935,-0.26785714285714285,-0.26785714285714285,0.24528301886792447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.25,-0.2714468629961588,-0.22361359570661904,-0.6272241593731888,-0.31297709923664124,0.5142857142857142,0.5517241379310345,-0.09375000000000025,0.3125,0.3125,-0.256148316997753,0.7624618370971753,-0.7465690202719145,0.5,0.4642857142857144,0.1132075471698114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.3098591549295775,-0.2540250447227192,-0.47585121484190657,0.5221374045801526,0.17142857142857143,0.41379310344827586,0.49999999999999944,0.125,0.1875,0.0,0.44428318573224435,0.35005343362290503,-0.4285714285714286,-0.4285714285714286,0.30188679245283023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.125,-0.2893725992317542,-0.2397137745974956,-0.263028212614831,0.9786259541984732,0.05714285714285714,0.4482758620689655,0.06249999999999979,-0.1875,-0.1875,-0.29976854983083356,0.115638388575312,-0.8224646331309732,-0.19642857142857137,-0.19642857142857137,0.5471698113207546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.625,-0.3918053777208707,-0.32021466905187845,-0.48128161828176014,1.0091603053435112,0.5142857142857142,0.4827586206896552,0.4062499999999992,0.1875,0.1875,-0.32125368735212184,0.460375091591508,-0.24169012859725006,-0.3214285714285714,-0.3214285714285714,0.6037735849056604,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,-0.18437900128040974,-0.15563506261180685,-0.33994756233030005,0.34961832061068693,0.4,0.3103448275862069,0.21874999999999983,0.1875,0.1875,0.07488900168352626,0.4022671706993034,-0.339556368627463,-0.30357142857142855,-0.30357142857142855,0.0377358490566038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.375,-0.235595390524968,-0.1914132379248659,-0.15367359793838498,0.9221374045801525,0.5142857142857142,0.3448275862068966,0.12499999999999958,0.0625,0.0625,-0.2780674830876304,0.27053603683745475,0.4448022492008243,-0.05357142857142854,-0.017857142857142794,0.5471698113207546,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125,-0.32522407170294493,-0.26833631484794285,-0.3079645318924042,1.0564885496183205,0.22857142857142856,0.4482758620689655,0.09374999999999913,0.125,0.125,-0.29976854983083356,0.1762535248603885,-0.8224646331309732,-0.21428571428571425,-0.21428571428571425,0.5849056603773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.125,-0.42765685019206146,-0.34704830053667274,-0.4354228841436169,1.4778625954198472,0.5714285714285714,0.5172413793103449,0.3437499999999994,0.375,0.375,-0.18906019293137094,0.6386370909868668,0.13733185850025845,-0.25,-0.23214285714285712,0.8301886792452828,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.25,-0.06402048655569782,-0.06976744186046517,-0.18532283622829238,0.0,0.22857142857142856,0.4482758620689655,0.12499999999999958,0.0625,0.0,-0.18906019293137094,-0.17437213182599595,-0.3911770945350788,-0.23214285714285712,-0.21428571428571425,0.6226415094339621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.5,-0.3175416133162612,-0.25581395348837216,-0.1516457209102836,0.9557251908396945,0.5714285714285714,0.4827586206896552,0.0,0.3125,0.375,-0.3425250441831513,0.40262698953791953,-0.14835636209443762,-0.3214285714285714,-0.30357142857142855,0.4905660377358491,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.012804097311139566,0.0071556350626117825,-0.6766648780671641,-0.5465648854961832,0.5714285714285714,0.41379310344827586,0.09374999999999913,0.375,0.375,-0.29976854983083356,-0.17580202399986827,0.6996768184603105,0.5535714285714287,0.5178571428571429,-0.5283018867924527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.125,0.7912932138284252,1.1109123434704833,0.4896228328185875,-0.5496183206106869,0.0,-1.7241379310344827,-0.9687500000000007,-0.25,-0.25,0.73016378428719,-0.6029208893108305,0.17879969858697126,1.4107142857142858,1.392857142857143,-1.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,0.266325224071703,0.28980322003577813,1.5714467736117568,0.49465648854961825,-0.9142857142857143,-1.1379310344827587,0.4687500000000001,-0.875,-1.25,6059.402143476894,0.18204147047643687,0.9102296027730756,0.3750000000000001,0.5714285714285715,0.39622641509433965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.25,-0.05633802816901407,-0.04651162790697678,-0.30394466946501747,0.33129770992366403,-0.22857142857142856,-0.2413793103448276,0.24999999999999917,-0.5,-0.5,0.6670132633150659,0.3871725877987044,-0.3107818440440034,-0.23214285714285712,-0.25,0.2830188679245284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,-0.3892445582586428,-0.31484794275491956,-0.29286492364953276,1.5160305343511449,0.17142857142857143,0.5172413793103449,0.2812499999999996,0.3125,0.3125,-0.18906019293137094,0.48972994827151783,0.13211258429363373,-0.17857142857142858,-0.17857142857142858,0.5283018867924527,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.06145966709346988,-0.0679785330948122,-0.17488913973149486,-0.21068702290076338,0.5714285714285714,0.5517241379310345,0.3437499999999994,0.375,0.375,-0.04869230933987778,-0.19547295894255057,0.6509529941089519,-0.05357142857142854,-0.03571428571428567,0.6792452830188679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5,1.2829705505761844,1.7191413237924869,3.2340475169273897,0.25190839694656486,0.05714285714285714,0.5517241379310345,0.03124999999999934,-0.375,-0.5,1266815561.1931581,-0.21101646097499127,-0.7138177670191029,0.875,0.9107142857142859,-0.830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125,-0.1997439180537772,-0.16636851520572454,-0.48470567967080214,-0.593587786259542,0.5142857142857142,0.5172413793103449,0.7187499999999992,0.3125,0.3125,-0.07267569719568504,0.6911059073724782,0.5606995208403478,0.6964285714285715,0.7142857142857143,0.0943396226415096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.25,1.1395646606914214,0.9964221824686942,0.8181999271399936,-0.5343511450381678,0.0,-0.034482758620689655,-0.5625000000000003,-0.25,-0.25,0.9273733041315697,-0.5505944238715822,-0.7624525565116336,0.42857142857142866,0.4107142857142857,-0.7358490566037734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,-0.14084507042253522,-0.11806797853309485,-0.2500749237751534,-0.5480916030534351,0.5714285714285714,0.5517241379310345,-0.0625000000000009,0.375,0.375,-0.256148316997753,0.7258273137319576,-0.47665795996184035,0.6964285714285715,0.642857142857143,-0.4716981132075471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.625,-0.32778489116517284,-0.2665474060822899,-0.36702420710905503,0.6656488549618319,-0.05714285714285714,0.10344827586206896,0.6874999999999999,-0.1875,0.0625,-0.07267569719568504,1.1227081871074203,1.7292313357257634,-0.44642857142857145,-0.48214285714285715,0.9245283018867922,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.625,-0.14084507042253522,-0.11806797853309485,0.08039365938485318,0.6610687022900763,0.2857142857142857,0.3103448275862069,0.37499999999999983,-0.0625,-0.0625,0.6359084860246956,-0.2633965671457381,-0.39498883168593724,-0.10714285714285708,-0.07142857142857141,0.6792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.75,-0.28169014084507044,-0.22898032200357787,-0.41857535357740844,0.32519083969465634,0.2857142857142857,0.4482758620689655,0.3437499999999994,0.1875,0.25,-0.04869230933987778,0.3322455916869491,0.3208366165812142,-0.4107142857142857,-0.4107142857142857,0.22641509433962265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.75,0.6555697823303457,0.6332737030411449,0.7245837916993432,-0.2732824427480916,0.34285714285714286,0.41379310344827586,-0.375000000000001,0.125,0.125,-0.3425250441831513,-0.4370679287746451,-0.4545759217249048,-0.14285714285714282,-0.12499999999999996,0.0943396226415096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.125,0.12291933418693984,0.11091234347048301,-0.04545315873252318,0.2977099236641221,0.17142857142857143,-0.7586206896551724,0.0,0.3125,0.3125,0.0,-0.01914276624616269,-0.10829401017641115,-0.19642857142857137,-0.19642857142857137,-0.13207547169811323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.75,0.12291933418693984,0.08228980322003575,0.19157156880514975,0.1114503816793893,-0.17142857142857143,-0.10344827586206896,0.12499999999999958,-0.125,-0.125,0.6670132633150659,0.4412355055008706,-0.6563695857835278,0.5892857142857143,0.6785714285714286,0.2830188679245284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.3201024327784892,0.29695885509839004,0.3994702395586765,0.2687022900763359,0.2857142857142857,0.2413793103448276,-0.0625000000000009,0.0625,0.0625,1.9329021239860695,0.023344035306388806,-0.7844605520500627,0.42857142857142866,0.3928571428571429,0.0377358490566038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.625,1.9564660691421254,2.711985688729875,1.1031579249613717,-0.5129770992366413,-0.6285714285714286,-0.6551724137931034,-1.1875000000000004,-1.75,-2.0,2.7990699159348096,-0.8620708965808571,0.18825304991864464,-0.3214285714285714,-0.3214285714285714,-1.2075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.4199743918053778,0.4865831842576029,0.526415341517821,0.6244274809160304,-0.5142857142857142,-0.6551724137931034,-0.1250000000000007,-0.875,-0.8125,3.7734237063489693,0.25584186317003055,-0.5273622165033728,0.5,0.4642857142857144,0.05660377358490562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,1.2112676056338028,1.5205724508050091,0.4064475722004978,-0.603969465648855,-2.6857142857142855,-0.6551724137931034,-0.4375000000000008,-1.375,-1.375,0.574624345006036,-0.5118581785366056,-0.3749922996903597,1.160714285714286,1.125,-0.830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125,-0.36363636363636365,-0.29695885509839004,0.011043854186668766,1.1877862595419846,-0.05714285714285714,0.5517241379310345,0.31250000000000006,0.375,0.375,-0.18906019293137094,0.47557544814939223,0.12239780068179049,-0.25,-0.25,0.6981132075471698,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5,1.4084507042253522,1.261180679785331,1.0911414076337904,-0.5267175572519084,-0.05714285714285714,-0.034482758620689655,-0.6250000000000001,-1.5625,-1.5625,4.225328515637398,-0.7500779332626106,-0.7816551488882738,0.5,0.4642857142857144,-0.811320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.08450704225352115,-0.07155635062611808,-0.16958435699249697,0.34198473282442743,-0.11428571428571428,0.0,0.3437499999999994,-0.375,-0.375,0.6670132633150659,0.6458547269122732,0.6319963059164256,-0.30357142857142855,-0.3214285714285714,0.4339622641509433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.875,2.094750320102433,2.9391771019678004,1.1699378895363342,-0.517557251908397,-0.6285714285714286,-0.6551724137931034,-1.2812500000000007,-2.5,-3.125,3.650012601447641,-0.9141062671714956,0.16139474799481845,1.3750000000000002,-0.25,-1.2452830188679243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.75,1.3008962868117797,1.5330948121645795,3.1614387518327165,-0.17099236641221374,-0.5714285714285714,-1.2758620689655173,-0.4687500000000001,-0.9375,-0.9375,87729794.38038574,-0.7970570486133371,-0.5125660368872829,1.392857142857143,1.392857142857143,-0.5283018867924527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.2586427656850192,-0.20393559928443655,-0.15924756789350247,0.6320610687022898,0.45714285714285713,-0.1724137931034483,0.06249999999999979,0.3125,0.375,-0.1432035029367609,0.6651039355950571,-1.0220941314070617,0.017857142857142873,0.0,0.2641509433962263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,-0.34827144686299616,-0.2844364937388194,-0.4317511705157449,0.7160305343511448,0.11428571428571428,0.10344827586206896,0.9375000000000002,0.0625,0.1875,-0.07267569719568504,1.161131233571255,1.768478694545787,-0.46428571428571425,-0.48214285714285715,1.0377358490566038,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.875,0.27144686299615883,0.2486583184257603,0.04685652141922661,-0.22900763358778622,0.22857142857142856,0.0,-0.2500000000000003,-0.3125,0.0625,1.1009985692925912,-0.39255453219485814,-0.06338043529207367,-0.08928571428571429,-0.10714285714285708,-0.660377358490566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.25,-0.3918053777208707,-0.32021466905187845,-0.628570095453787,1.3877862595419845,0.34285714285714286,0.10344827586206896,0.37499999999999983,-0.1875,-0.1875,-0.234008859626327,1.1253756463846991,-0.25207558777675876,-0.5357142857142857,-0.5535714285714285,0.7358490566037734,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,-0.37900128040973113,-0.3112701252236137,-0.27712644441373724,0.9572519083969464,0.5142857142857142,0.41379310344827586,0.18749999999999936,0.1875,0.375,-0.18906019293137094,0.4532660620028136,0.7445145144831973,-0.23214285714285712,-0.19642857142857137,0.8490566037735849,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.125,-0.40204865556978236,-0.3273703041144902,-0.5682039649482354,1.06412213740458,0.2857142857142857,-0.1724137931034483,0.06249999999999979,0.375,0.3125,-0.18906019293137094,1.0190962291945878,0.1446323827429212,-0.44642857142857145,-0.44642857142857145,0.6226415094339621,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.625,0.24839948783610755,0.2289803220035778,0.3494588439665273,0.26717557251908386,0.45714285714285713,0.2413793103448276,0.12499999999999958,0.25,0.25,1.3975039736579828,0.10739996947983178,-0.7816551488882738,0.4107142857142857,0.35714285714285715,0.0943396226415096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.25,0.9270166453265046,1.1037567084078712,0.7068317920869727,-0.49312977099236643,-0.45714285714285713,-0.6551724137931034,-1.468750000000001,-0.8125,-0.5,-0.234008859626327,-1.0028466281671984,0.398432324094965,0.8571428571428572,0.8392857142857144,-0.4150943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.3380281690140845,-0.2772808586762076,-0.7070256068825789,-0.37251908396946565,0.5142857142857142,0.5517241379310345,-0.2500000000000003,0.3125,0.3125,-0.256148316997753,0.7683630715072229,-0.6351444490614843,0.5178571428571429,0.5,0.2830188679245284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.19718309859154928,0.1788908765652952,0.31723533961556477,0.23053435114503817,0.34285714285714286,0.41379310344827586,0.21874999999999983,-0.0625,0.125,1.3211392315805957,0.12735539412077357,-0.7788656404472427,0.3928571428571429,0.35714285714285715,0.1132075471698114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.25,-0.4199743918053777,-0.3309481216457961,-0.5276571918748533,1.3603053435114503,-3.085714285714286,-0.6206896551724138,-0.1875000000000005,0.3125,0.3125,-0.11992893131273172,0.970630411061802,0.9890104072468399,-0.48214285714285715,-0.48214285714285715,0.4905660377358491,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5,0.13060179257362362,0.11985688729874777,-0.1769780325285833,0.03664122137404576,-1.3142857142857143,0.4482758620689655,-0.6250000000000001,0.0,-0.0625,0.6359084860246956,-0.3181914043307377,-0.8770474895544758,1.0000000000000002,1.0000000000000002,-0.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.75,-0.14084507042253522,-0.11806797853309485,-0.22054688074826884,-0.12366412213740458,0.22857142857142856,-0.41379310344827586,0.5624999999999992,-0.4375,0.0,1.136777579628994,0.06664380721106736,-0.39498883168593724,-0.26785714285714285,-0.2857142857142857,0.30188679245283023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.375,-0.26632522407170295,-0.22182468694096608,-0.3838573810237371,0.3083969465648855,0.34285714285714286,0.3103448275862069,0.3437499999999994,0.125,0.125,0.20480646201468683,0.5296059797572329,-0.3350185768481297,-0.3214285714285714,-0.3214285714285714,0.1132075471698114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.25,-0.41229193341869397,-0.338103756708408,-0.5697078241956238,0.9328244274809159,-0.05714285714285714,0.06896551724137931,-0.09375000000000025,-0.25,-0.25,-0.2780674830876304,1.135231054817475,-0.13689703357256097,-0.39285714285714285,-0.4285714285714286,0.9245283018867922,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125,-0.4302176696542894,-0.34883720930232565,-0.5095857567660209,1.06412213740458,-0.05714285714285714,0.5172413793103449,0.09374999999999913,0.25,0.25,-0.29976854983083356,0.7614982234354163,-0.5158158633584333,-0.2857142857142857,-0.2857142857142857,0.7735849056603774,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125,1.5723431498079385,2.0948121645796065,0.8928939958688733,-0.517557251908397,-0.8571428571428571,-0.6551724137931034,-1.000000000000001,-1.1875,-1.1875,1.4362629128496165,-0.8172877264459951,0.2769118898976494,1.0535714285714286,1.017857142857143,-1.1132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.875,-0.23047375160051217,-0.18962432915921293,-0.5501397081651662,-0.30534351145038163,0.45714285714285713,0.3103448275862069,-0.03125000000000045,0.25,0.25,-0.256148316997753,0.7805330642632987,-0.8104555762428977,0.5178571428571429,0.4821428571428572,0.0943396226415096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.25,-0.3354673495518566,-0.2790697674418605,-0.43703441827745315,0.10992366412213742,0.05714285714285714,0.1724137931034483,-0.09375000000000025,-0.1875,-0.1875,-0.18906019293137094,-0.021521911546888334,-0.2938755676716847,-0.10714285714285708,-0.10714285714285708,-0.018867924528301817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.75,-0.15108834827144685,-0.1305903398926655,-0.15323572006683028,0.5862595419847326,0.45714285714285713,0.06896551724137931,0.3437499999999994,0.3125,0.25,0.6670132633150659,0.2962607121918185,-1.0086043307779196,0.08928571428571429,0.08928571428571429,0.13207547169811323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5,0.5992317541613317,0.9481216457960644,2.820658503713887,0.2534351145038167,0.05714285714285714,0.0,-0.5625000000000003,0.1875,0.1875,6451168.125970281,0.06032356131193339,-0.5655208563432956,-0.25,-0.26785714285714285,0.0377358490566038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.375,1.4980793854033292,1.8121645796064405,0.791173530641581,-0.4152671755725191,-0.8,0.0,-0.9687500000000007,-1.1875,-1.3125,2.3948070011471168,-0.6793722826816968,0.007941251559695722,1.0000000000000002,0.9821428571428573,-0.962264150943396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.375,-0.3918053777208707,-0.32021466905187845,-0.7003497639228116,1.0030534351145035,-0.05714285714285714,-0.41379310344827586,-0.21875000000000094,0.125,0.0,-0.16624648870371436,1.3173121069763345,-0.012743808276002553,-0.48214285714285715,-0.5178571428571429,0.7735849056603774,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.25,0.07426376440460954,0.06797853309481212,-0.08547591402519254,0.3190839694656487,-0.22857142857142856,-0.20689655172413793,0.09374999999999913,-0.6875,-0.5,-0.024467884428875892,0.013665233567035208,-0.09079583157042104,-0.21428571428571425,-0.23214285714285712,-0.15094339622641503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.5,0.7861715749039693,1.225402504472272,3.8606579294478256,-0.3068702290076336,-1.0857142857142856,-0.6551724137931034,-0.687500000000001,-1.4375,-1.5625,60459.65044466073,-0.5420133369331,0.20210122001352226,1.160714285714286,1.1785714285714288,-0.18867924528301885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.29193341869398215,0.2683363148479428,0.16102420351989197,-0.583206106870229,-1.8857142857142857,-0.6551724137931034,0.6562499999999994,-1.1875,-2.25,-0.07267569719568504,-0.06949984525912506,0.5963617277163615,0.3750000000000001,0.3214285714285714,-0.32075471698113206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.375,0.7605633802816901,0.9767441860465118,2.41421452067627,0.4931297709923664,-0.7428571428571429,-1.103448275862069,0.2812499999999996,-1.25,-1.1875,237937.1455782172,0.1103897252671327,0.8489538883024418,1.660714285714286,2.0892857142857144,0.18867924528301902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
